ID_Numero,Pergunta_Paciente,Parte_Distorcida,Distorcao_Dominante,Distorcao_Secundaria
518,"Minha namorada e eu nos mudamos juntos para a Califórnia e, como eu consegui um ótimo trabalho, ela disse que ela poderia trabalhar de qualquer lugar com seu trabalho, como é baseado em comissão. Nos últimos 3 anos, ela não foi capaz de contribuir para as despesas para nada. Ela cozinha todas as noites para meus 2 filhos, faz as compras e algumas limpezas lítidas. Eu pedi a ela para conseguir um trabalho, e até chegou ao ponto de dizer a ela para conseguir um trabalho, e ela vai procurar por uma semana, e depois desistir. Tivemos que nos mover 4 vezes, eu perdi meu carro, meu crédito é disparado, eu moro em um pequeno apartamento agora, e ela está trabalhando para seu trabalho de comissão, mas não fazendo nenhum dinheiro! Ela acabou de ganhar um trabalho que paga regularmente. Então a irmã dela mudou-se conosco em uma nota temporária, e agora ela vai ter que ter que ter sua irmã se mudar conosco porque sua irmã está doente e não pode mais cuidar de si mesma.",Nenhuma,Sem distorcao,Sem distorcao
519,"A partir dos EUA: Eu tenho sido diagnosticado com TOC anos atrás e ele reapareceu recentemente pior do que nunca devido ao estresse. Eu não posso ver um psiquiatra a qualquer momento em breve, então eu estou procurando conselhos. Eu temo que eu estou nos estágios da psicose prodrômica. Eu tenho estado em Celexa nas últimas 3 semanas e ele não está reagindo bem comigo, então eu estou diminuindo agora enquanto entrava em Anafranil porque a medicação me salvou anos atrás.",Receio que eu esteja nos estágios da psicose prodrômica,Raciocinio_emocional,Sem distorcao
520,"De um adolescente nos EUA: Vou tentar o meu melhor para obter todas estas coisas de uma forma condensada. Contextualmente, posso ter sido traumatizada durante o meu ano letivo de 3o ano. Lembro- me do incidente invulgarmente bem, e posso lembrar características definidas 8 anos após o fato. Eu tinha entrado em uma discussão com este garoto. No meio deste argumento eu tinha arrastado outro cara para ele (para falar). Tudo- em- tudo eu estava assediando o cara, e eu disse algumas coisas realmente horrríveis para ele. Isso muito, eu me sinto culpado por.",Nenhuma,Sem distorcao,Sem distorcao
521,"Eu estava em algum remédio errado para o meu diagnóstico e eu estava lutando uma noite porque minha filha não parava de chorar e chorar. Meu filho me ouviu gritando e chorando e ligou para minha mãe. Quando ela chegou lá eu estava acalmado. Ela veio para o banheiro onde eu estava e me disse que estava cansado do meu drama e por que eu simplesmente me matei. Então, estando no estado mental que eu estava no quarto eu corri para o quarto e peguei uma pistola, que eu pensei que estava descarregado. foi dito que estava descarregado. Ela e meu filho lutaram com a arma da minha mão e eu me tranquei no banheiro. Ela ligou para o Ems e eu estava involuntariamente comprometido. Eu fui deixado ir no dia seguinte. Ela pode entender por que eu estou louco com isso e diz que eu não perdoei.",Ela não pode entender por que estou zangado com isso e diz que sou implacável.,Leitura_mental,Sem distorcao
522,"Da Indonésia: sinto muito se o meu inglês não é tão bom. Eu tenho sido diagnosticado com o Os puro por cerca de 10 anos, e eu tenho estado bebendo SSRIs por 2 anos, o que me ajudou muito. Agora minhas obsessãos são baixadas e há apenas um tipo de medo que me incomoda muito. Eu tenho medo de ser influenciado pela opinião de alguém, quando essa pessoa não gosta das coisas que eu gosto. Eu tenho medo que, entendendo sua / sua perspectiva, eu vou parar de desfrutar das coisas que eu desfruto. Ele funciona em algum nível emocional, mesmo quando eu entendo o quão irrazonável é esse medo do meu.","Eu tenho medo de ser influenciado pela opinião de alguém, quando essa pessoa não gosta das coisas que eu gosto. Eu tenho medo de que, ao entender sua / sua perspectiva, eu vou parar de desfrutar das coisas que eu gosto.",Adivinhacao,Raciocinio_emocional
523,"A partir dos EUA: Podem os suplementos minerais dietéticos como potássio e/ ou magnésio (ou qualquer outra coisa) reduzir a reação adversa solitária da rigidez muscular Eu estou tendo para o meu diário 20 mg de Latuda. É um medicamento fantástico para fazer o que é suposto fazer., mas eu tenho rigidez. No início a rigidez me fez parar de ir para o ginásio, então eu ganhei peso. Mas quando percebi que a dor não estava piorando, e eu estava ficando mais gorda, eu voltei para o ginásio. Basicamente sinto como se eu estivesse trabalhando 24/7 mesmo quando eu não estou. Eu tomei ibuprofeno ocasionalmente para a dor, mas não frequentemente. Eu estava em Latuda cerca de 6 meses; notou dor imediatamente.",Eu basicamente sinto que eu tenho trabalhado fora 24/7 mesmo quando eu não estou.,Supergeneralizacao,Sem distorcao
524,"Da Austrália: Então eu trabalhei em uma indústria que é bem conhecida por se vangloriar de um ambiente de trabalho com o ''toxic''' por cerca de 5 anos. Ao longo deste tempo, eu amava o meu trabalho e era um pouco ignorante da forma como fui tratado até que ficou muito ruim e eu desenvolvi uma lesão no final da carreira. Para o 4o e 5o ano da minha carreira, eu não fui tratado com respeito, não havia sinal de apreço por todas aquelas horas extras que coloquei, ou nível de confiabilidade apesar da doença e da lesão. Minha não era uma boa pessoa, e minha manjedoura tornou- se ainda pior até o ponto em que eu não poderia mais fazer perguntas como eu sabia que o abuso iria seguir.","Para o 4o e 5o ano da minha carreira, eu não fui tratado com respeito, não havia sinal de apreço por todas aquelas horas extras que coloquei, ou nível de confiabilidade apesar da doença e da lesão. Minha não era uma pessoa boa, e minha manjedoura ficou ainda pior até o ponto em que eu não poderia mais fazer perguntas como eu sabia que o abuso iria seguir.",Supergeneralizacao,Adivinhacao
525,"Eu me sinto desmotivado, preso na vida eu fui despedido há cerca de um ano, mas, Eu tenho estado sentindo este caminho antes, apenas não sei onde eu estou ou para onde eu estou indo Eu não tenho um plano quando eu acordo todos os dias eu luto para encontrar trabalho ficando preso nas pequenas coisas como cozinheira limpa etc. Eu tenho um gf- in vivo e ambos temos um filho vivendo conosco também. Eu sinto que nada que eu faço é bom o suficiente. negatividade apenas perdura em torno de minha cabeça até coisas simples que eu sei não importa. Eu gostaria de ajuda, mas eu gostaria de evitar drogas.",a negatividade permanece mais na minha cabeça até mesmo coisas simples que eu sei que não importam.,Filtro_mental,Sem distorcao
526,"Tenho medo de que haja algo de errado comigo ou com minhas habilidades de gestão da raiva. Nos últimos anos, tenho experimentado explosões de raiva muito curtas, mas muito intensas, que eu suprimo e não atuo. Eles são principalmente desencadeados pelo meu irmão abusivo que vive na mesma casa que eu porque ainda não estou casado e não posso sair por causa da política nacional. Sempre que o vejo fazendo algo inadequado (ele se masturba com a porta do quarto aberta) ou quando ele grita comigo ou quando ele faz uma bagunça da casa, eu fico tão zangado que meu corpo vibra, eu aperto o meu punho tão fortemente que cortei minhas palmas com as unhas, e eu engraxei meus dentes. Estas explosões duram por cerca de 2-3 segundos, então ele vai passar, e eu me sentirei aquecendo um pouco e meu próprio coração ficando mais forte. Eu tenho pensamentos muito violentos durante estes episódios, mas nunca ajo neles.","Sempre que o vejo fazendo algo inapropriado (ele se masturba com a porta do quarto aberta) ou quando ele grita comigo ou quando ele faz uma bagunça da casa, fico tão zangado que meu corpo vibra, eu aperto o punho tão fortemente que corto as mãos com as unhas, e eu grudo os dentes.",Maximizacao,Sem distorcao
527,"Eu tive 2 sonhos homossexuais, mas só estou excitado por mulheres. O pensamento gay continua a lembrar-se, mas eu realmente o odeio. O que há de errado comigo? Acabei de acordar de um 2o sonho gay. No Sonho 1, um homem tentou transar comigo, depois de seguir uma mulher em um chuveiro, mas eu fugi do homem. No Sonho 2, eu tentei beijar uma garota, mas acabei beijando meu melhor amigo (um cara), mas no sonho eu o odiava também. Eu sempre tenho pensamentos homossexuais durante o dia, mas sinto-os fora. Eles não me despertam. Eu sonho com mulheres constantemente e o pensamento do homem em ação do homem não me excita. Eu amo meu amigo, mas não dessa forma. Eu sou gay?",Nenhuma,Sem distorcao,Sem distorcao
528,"De uma jovem no Egito: A primeira pessoa que eu já amei foi o meu namorado de alguns meses. Foi tóxico e abusivo. Ele era suicida e também eu na época, ele se machucaria comigo ao telefone com ele e desligaria às vezes dizendo ""adeus, adeus""; como em ""Adeus"". Eu ficaria acordado a noite toda.",Nenhuma,Sem distorcao,Sem distorcao
529,"Estou obcecado com psicopatas, sociopatas e serial killers por tanto tempo que me lembro. Comecei a pensar: ""Como seria matar alguém?""E percebi... Eu não me importaria se machucasse alguém. Na verdade... Eu quero. Apenas assistir esse tipo de poder sobre a vida de alguém vem de mim, especialmente se fosse um inimigo. Isso não me afetaria. Quando eu era mais jovem, eu costumava torturar animais. Pegue- os pelas caudas e arrastá- los pelo corredor. Minha irmã acabou me chamando de abusador de animais Minha irmã agora tem medo de mim. Eu me magoei a mim mesma em vez de magoar outra pessoa, porque eu apenas recentemente tive problemas por quase agredir alguém com um par de tesouras e percebi... Eu não quero lidar com isso novamente. Eu não estou aqui para buscar ajuda, estou aqui para buscar respostas.",Nenhuma,Sem distorcao,Sem distorcao
530,"Estou namorando meu namorado há quase três anos. Há três meses, nos mudamos para casa. Vamos nos casar em breve e eu o amo, então quero que ele melhore. Ele tem exibido problemas de raiva de vez em quando, mas eles pareciam menores. No entanto, ultimamente, ele tem estado perdendo por causa de coisas pequenas.",Nenhuma,Sem distorcao,Sem distorcao
531,"Do E.U.A.: Cresci um estudante hetero, mas algumas coisas aconteceram há 5 anos e eu não sou a mesma. A raiva é a única emoção que posso sentir profundamente tudo o que sinto como uma sombra do que eu deveria sentir. Ri-me das minhas próprias desgraças e quando alguém chora para mim eu faço o que uma pessoa normal faria, mas seu alienígena para mim. As mulheres e drogas não mais me emocionam e eu quero ser o homem que eu deveria ser. Eu só quero saber o que há de errado comigo e o que eu devo fazer","Cresci como um estudante hetero, mas algumas coisas aconteceram há 5 anos e eu não sou a mesma. A raiva é a única emoção que posso sentir profundamente tudo o resto parece uma sombra do que eu deveria sentir.",Pensamento_tudo_ou_nada,Declaracoes_de_Deveria
532,"Eu tenho lutado com minhas idiossincrasias desde que eu era uma garotinha. Eu sempre pensei que eu era apenas particular, talvez ligeiramente obsessiva. No entanto, depois de ter um filho minhas sensibilidades, se você quiser, tornaram-se marcadamente mais intensas. Minha pele sempre foi hipersensível. Na verdade, eu cortei meu cabelo várias vezes, não bc Eu estou Azarando como eu deixei as pessoas acreditar, mas porque os cabelos individuais tocando minha pele me levantou uma parede. Quase até o ponto da raiva. Alguns sons me fazem querer enrolar em uma bola ou grito. Eu não quero este tipo de coisa influenciando a forma como meu filho aprende a lidar com as emoções. Eu tenho certas maneiras de cada pequena coisa precisa ser feita e sinto que o mundo está terminando quando esses sistemas são interrompidos. Uma maneira de organizar os armários, uma forma de criar a casa e uma forma de organizar a geladeira, uma maneira de carregar as pessoas de pânico quando eu tenho que pensar em todas as coisas que estão fora de ordem e que me cansa de mim. Eu sou severamente aborregar para mim.","Na verdade, cortei meu cabelo várias vezes, não bc IÕm Daring como eu deixei as pessoas acreditar, mas porque os cabelos individuais tocando minha pele me levam até uma parede. Quase até o ponto da raiva. Tenho certas maneiras de fazer todas as pequenas coisas e sinto que o mundo está terminando quando esses sistemas são interrompidos.",Maximizacao,Sem distorcao
